0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999999847899e-01,1.000000000000000000e+00,7.905694150420947697e-01,1.280000000000000000e+02
5.419075045423334958e-01,9.372769263423299524e-01,8.587440663900822724e-01,1.280000000000000000e+02
5.002483602785344763e-01,9.678795564794521189e-01,4.872107869231793176e-01,1.280000000000000000e+02
3.847769154607409980e-01,9.402075630307353826e-01,8.464663918195473036e-01,1.280000000000000000e+02
4.017062510347660931e-01,9.715007338852195140e-01,7.854009849552393563e-01,1.280000000000000000e+02
4.116513972842910096e-01,9.729350634315033775e-01,7.648209296391177414e-01,1.280000000000000000e+02
3.951369324716934028e-01,9.709125410787626809e-01,7.514976304105193128e-01,1.280000000000000000e+02
3.821839605846957255e-01,9.671219867605426179e-01,7.219840161707369308e-01,1.280000000000000000e+02
3.781810533177065725e-01,9.644537972222833044e-01,7.055403121546592882e-01,1.280000000000000000e+02
3.446442994547057048e-01,9.594116366966594089e-01,6.547332840601610693e-01,1.280000000000000000e+02
3.308166095997926437e-01,9.493810760326194531e-01,4.960249209739105436e-01,1.280000000000000000e+02
3.106743883820380359e-01,9.319740403573617549e-01,3.621428205286055801e-01,1.280000000000000000e+02
2.892060522048774396e-01,9.341002413046428643e-01,3.914880299302773148e-01,1.280000000000000000e+02
2.836677515834734042e-01,9.420935893301285446e-01,3.789505808437724776e-01,1.280000000000000000e+02
2.975091890868817313e-01,9.478280717852490822e-01,3.716113780771280739e-01,1.280000000000000000e+02
3.110112805941736558e-01,9.506961688274910838e-01,3.968210333055617323e-01,1.280000000000000000e+02
3.049844356403534351e-01,9.549612320385393316e-01,4.662171095890060846e-01,1.280000000000000000e+02
3.053017865755726090e-01,9.584318189415096390e-01,4.668993625587722351e-01,1.280000000000000000e+02
3.087853409181077202e-01,9.576579011722790025e-01,4.544196314298509232e-01,1.280000000000000000e+02
3.016176312593568110e-01,9.584548210517324085e-01,4.444189753542838184e-01,1.280000000000000000e+02
3.070198490212073805e-01,9.623574562413033107e-01,4.455548752940013957e-01,1.280000000000000000e+02
3.117653215382107379e-01,9.638073851672540604e-01,4.714003002147460486e-01,1.280000000000000000e+02
3.073197818456501751e-01,9.641108958344265512e-01,5.676038850283845472e-01,1.280000000000000000e+02
2.985470730050130417e-01,9.611644295837274976e-01,5.914087363304950662e-01,1.280000000000000000e+02
2.876466206918172897e-01,9.562253426974003379e-01,5.949374526559457754e-01,1.280000000000000000e+02
2.875495359357382319e-01,9.524623130354885614e-01,6.103818129893581190e-01,1.280000000000000000e+02
3.008074716721666486e-01,9.560288683899478279e-01,6.182089351481576678e-01,1.280000000000000000e+02
3.169376375903787402e-01,9.642649210674083537e-01,6.283217784148895646e-01,1.280000000000000000e+02
3.345737168672189843e-01,9.695599494715253508e-01,6.480970998344436351e-01,1.280000000000000000e+02
3.202510395837875889e-01,9.713420657874339836e-01,6.294456586191865544e-01,1.280000000000000000e+02
3.047063766620373704e-01,9.695469081578789172e-01,6.494711962036345820e-01,1.280000000000000000e+02
2.979836766226248712e-01,9.662738586107132432e-01,6.828753513707112033e-01,1.280000000000000000e+02
2.943207467135470212e-01,9.676255697884446061e-01,7.002044379814583719e-01,1.280000000000000000e+02
3.053501668976341676e-01,9.703920763019191487e-01,7.127409899977605878e-01,1.280000000000000000e+02
3.168477541282272436e-01,9.727312958955913746e-01,7.152328634726827783e-01,1.280000000000000000e+02
3.233719510444853507e-01,9.735837710644090759e-01,7.154313196048487367e-01,1.280000000000000000e+02
3.245447024712249662e-01,9.736612283675458723e-01,7.156998489123413965e-01,1.280000000000000000e+02
3.158634179976642642e-01,9.735879175540947950e-01,7.109302810798413530e-01,1.280000000000000000e+02
3.139304390833035363e-01,9.726071265756360829e-01,7.059397040653724309e-01,1.280000000000000000e+02
3.134237070982163753e-01,9.722096107241163798e-01,7.042160293285630868e-01,1.280000000000000000e+02
3.122016088365066611e-01,9.703155186401342114e-01,7.055604049148576085e-01,1.280000000000000000e+02
3.069602659894354879e-01,9.677363447532876251e-01,7.065272545423839645e-01,1.280000000000000000e+02
2.986564864678824538e-01,9.604115591063669966e-01,7.081612579594314116e-01,1.280000000000000000e+02
2.878850838945226642e-01,9.530570626904762976e-01,7.067642721197248123e-01,1.280000000000000000e+02
2.937815265947632537e-01,9.476537462126637390e-01,7.027743843343422503e-01,1.280000000000000000e+02
