0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.498503141595424193e-01,8.424235391742319612e-01,9.763035095393347573e-01,1.280000000000000000e+02
4.129146335211555940e-01,7.128958781855969651e-01,9.506368900951159828e-01,1.280000000000000000e+02
2.835354911882854712e-01,8.366627144017433348e-01,8.956922890541553217e-01,1.280000000000000000e+02
3.385599853931076098e-01,9.231466233846254976e-01,8.666998470215074857e-01,1.280000000000000000e+02
3.996993888948961460e-01,9.660585848853070479e-01,7.148335109614964988e-01,1.280000000000000000e+02
3.936391143814627069e-01,9.593616971706375729e-01,6.358218718523317436e-01,1.280000000000000000e+02
3.878818490796009377e-01,9.625142085967959282e-01,4.738035313933204318e-01,1.280000000000000000e+02
3.638506284362242327e-01,9.477926184222215111e-01,6.779405411696972639e-01,1.280000000000000000e+02
3.217366849199801426e-01,9.248358659832349726e-01,7.648703912009673367e-01,1.280000000000000000e+02
3.115190691075237495e-01,9.402351783943485586e-01,8.381041955398580434e-01,1.280000000000000000e+02
3.282051732537885069e-01,9.482510174722796892e-01,8.283258920349844123e-01,1.280000000000000000e+02
3.247847765360980521e-01,9.480442464019237514e-01,8.177763139118665592e-01,1.280000000000000000e+02
3.113037420528325105e-01,9.446352741570041012e-01,8.072780195428183037e-01,1.280000000000000000e+02
2.929774269720110680e-01,9.351565934807768432e-01,7.790702037934842394e-01,1.280000000000000000e+02
2.725551017997029923e-01,9.294477958308949850e-01,7.622757234781802893e-01,1.280000000000000000e+02
2.631401851935638025e-01,9.210556380863959003e-01,7.525407667522328037e-01,1.280000000000000000e+02
2.529843432195624797e-01,9.231810900294075140e-01,7.522543219985962093e-01,1.280000000000000000e+02
2.602025691121197526e-01,9.330537638257191402e-01,7.440018414388018808e-01,1.280000000000000000e+02
2.610920135815812948e-01,9.358532936670014291e-01,7.620599277844625208e-01,1.280000000000000000e+02
2.707222717654317878e-01,9.419012722936452864e-01,7.661272254180441221e-01,1.280000000000000000e+02
2.730585530875734301e-01,9.444382145209241353e-01,7.757641532247733229e-01,1.280000000000000000e+02
2.727245485885925191e-01,9.504553105261518420e-01,7.736868411540938073e-01,1.280000000000000000e+02
2.790949599844388396e-01,9.569301364622255779e-01,7.788552903297586427e-01,1.280000000000000000e+02
2.714865157347737812e-01,9.573862528317816922e-01,7.935492679303675079e-01,1.280000000000000000e+02
2.757704702094561089e-01,9.555772418281127667e-01,7.968953359463999409e-01,1.280000000000000000e+02
2.759465741189708887e-01,9.563790142980936881e-01,8.074704887770169925e-01,1.280000000000000000e+02
2.806682490321653067e-01,9.572399874136016118e-01,8.071576206310980828e-01,1.280000000000000000e+02
2.834133339432944876e-01,9.575100740517439313e-01,7.992584612135426037e-01,1.280000000000000000e+02
2.799114248299687246e-01,9.576957741750525832e-01,7.924340243088103808e-01,1.280000000000000000e+02
2.778005528528426082e-01,9.642407077613590616e-01,7.798932423817166448e-01,1.280000000000000000e+02
2.804131658129853655e-01,9.661258519645147258e-01,7.502998036313459629e-01,1.280000000000000000e+02
3.138992553023661758e-01,9.704786368894983140e-01,7.016703170886580132e-01,1.280000000000000000e+02
3.141130602322149690e-01,9.717028157439240310e-01,6.632980397923374793e-01,1.280000000000000000e+02
3.191105986089286528e-01,9.693381732041415066e-01,5.958351940214835496e-01,1.280000000000000000e+02
3.240703802410750956e-01,9.688051678799821653e-01,5.462482218822960478e-01,1.280000000000000000e+02
3.189459186580390071e-01,9.682866550030735375e-01,4.994035139057132477e-01,1.280000000000000000e+02
3.153390259804697560e-01,9.607770966541914204e-01,4.040204444509944426e-01,1.280000000000000000e+02
3.173729659192692787e-01,9.609676440742123127e-01,3.734221288753347689e-01,1.280000000000000000e+02
3.118796659375299707e-01,9.555207097233177072e-01,3.984706599986054254e-01,1.280000000000000000e+02
2.985723149100247831e-01,9.417420628615291722e-01,1.624113743214998518e-01,1.280000000000000000e+02
2.982595659018131840e-01,9.388268273790720819e-01,3.075348018354557289e-01,1.280000000000000000e+02
3.114211074267465018e-01,9.393842099781116728e-01,4.700071486479635574e-01,1.280000000000000000e+02
3.068514650479487460e-01,9.281889857852745340e-01,5.998043886440710404e-01,1.280000000000000000e+02
2.790741300741699238e-01,9.131814624087718490e-01,6.789297655422479316e-01,1.280000000000000000e+02
2.720702972650895224e-01,8.887237318472718250e-01,6.690282471264116237e-01,1.280000000000000000e+02
3.066676451925103852e-01,8.492511259572821380e-01,6.948703152088606672e-01,1.280000000000000000e+02
3.420543259592901397e-01,9.247598455714561849e-01,5.252583663167996741e-01,1.280000000000000000e+02
3.935591024870058185e-01,9.467971706005811061e-01,6.782052015427418867e-01,1.280000000000000000e+02
4.219360682579550992e-01,9.060600763579168548e-01,7.770975698486298766e-01,1.280000000000000000e+02
6.339745962155612924e-01,8.164965809277259234e-01,9.717365435132913065e-01,1.280000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
