0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.220710678118654613e+01,9.600000000000000000e+01,2.274498474811146753e+00
5.520710678118654613e+01,1.470000000000000000e+02,2.662700666105085379e+00
5.520710678118654613e+01,1.630000000000000000e+02,2.952518425681149417e+00
7.762132034355963128e+01,2.600000000000000000e+02,3.349595173712767604e+00
8.200000000000000000e+01,3.380000000000000000e+02,4.121951219512195230e+00
8.800000000000000000e+01,3.790000000000000000e+02,4.306818181818181657e+00
1.066213203435596313e+02,4.640000000000000000e+02,4.351850066242661796e+00
1.136213203435596313e+02,5.550000000000000000e+02,4.884646634292161060e+00
1.358284271247462129e+02,6.820000000000000000e+02,5.021040252300383422e+00
1.386213203435596597e+02,7.480000000000000000e+02,5.395995350110312394e+00
1.512426406871192626e+02,9.310000000000000000e+02,6.155671414954933418e+00
1.696213203435596597e+02,1.138000000000000000e+03,6.709062267025376336e+00
1.776213203435596597e+02,1.147000000000000000e+03,6.457558122985706639e+00
1.776213203435596597e+02,1.245000000000000000e+03,7.009293690599132098e+00
2.070355339059327378e+02,1.559000000000000000e+03,7.530108337384908701e+00
1.964142135623731065e+02,1.646000000000000000e+03,8.380248914507900437e+00
2.064142135623731065e+02,1.766000000000000000e+03,8.555612375338483844e+00
2.096213203435596597e+02,1.812000000000000000e+03,8.644158891043218773e+00
2.262071067811865532e+02,1.993000000000000000e+03,8.810510104476328763e+00
2.246213203435596597e+02,2.052000000000000000e+03,9.135375025226695200e+00
2.266213203435596597e+02,2.140000000000000000e+03,9.443065624874762420e+00
2.270000000000000000e+02,2.196000000000000000e+03,9.674008810572686912e+00
2.220000000000000000e+02,2.222000000000000000e+03,1.000900900900900936e+01
2.272071067811865532e+02,2.245000000000000000e+03,9.880852900266290817e+00
2.272071067811865532e+02,2.342000000000000000e+03,1.030777616589026913e+01
2.364142135623731065e+02,2.393000000000000000e+03,1.012206484517757410e+01
2.292071067811865532e+02,2.334000000000000000e+03,1.018293033220894905e+01
