0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.120710678118654791e+01,1.300000000000000000e+01,1.159978240041684483e+00
1.200000000000000000e+01,1.500000000000000000e+01,1.250000000000000000e+00
2.320710678118654613e+01,3.700000000000000000e+01,1.594339197421844379e+00
3.320710678118654613e+01,6.800000000000000000e+01,2.047754429438138679e+00
4.320710678118654613e+01,1.030000000000000000e+02,2.383867092087933237e+00
4.920710678118654613e+01,1.230000000000000000e+02,2.499638935224430814e+00
7.262132034355964549e+01,2.000000000000000000e+02,2.754012169619507677e+00
9.120710678118655323e+01,3.110000000000000000e+02,3.409822008126131010e+00
9.720710678118655323e+01,3.760000000000000000e+02,3.868029946065332236e+00
1.088284271247461845e+02,4.670000000000000000e+02,4.291158223436367436e+00
1.514142135623731065e+02,5.680000000000000000e+02,3.751299079765849420e+00
1.444142135623731065e+02,6.360000000000000000e+02,4.403998639131936343e+00
1.568284271247461845e+02,6.690000000000000000e+02,4.265808261074101715e+00
1.684142135623731065e+02,6.960000000000000000e+02,4.132667815132079703e+00
1.716213203435596597e+02,7.210000000000000000e+02,4.201109737162423308e+00
1.626568542494923690e+02,6.810000000000000000e+02,4.186727962631340283e+00
1.588284271247461845e+02,6.950000000000000000e+02,4.375790987680919564e+00
1.516213203435596597e+02,7.220000000000000000e+02,4.761863294449724116e+00
1.524142135623731065e+02,7.440000000000000000e+02,4.881434497547893159e+00
1.512071067811865532e+02,7.530000000000000000e+02,4.979924661144892184e+00
1.546213203435596313e+02,7.690000000000000000e+02,4.973440908998361110e+00
1.682071067811865532e+02,8.240000000000000000e+02,4.898722864735474580e+00
1.574142135623731065e+02,8.550000000000000000e+02,5.431529851408358311e+00
2.348284271247462129e+02,8.710000000000000000e+02,3.709090976184518329e+00
2.422426406871193194e+02,9.220000000000000000e+02,3.806101177665312640e+00
2.508284271247462129e+02,9.700000000000000000e+02,3.867185275286135315e+00
2.780355339059327662e+02,1.076000000000000000e+03,3.870008933333108025e+00
2.936568542494924259e+02,1.150000000000000000e+03,3.916135391898443174e+00
2.962426406871193194e+02,1.238000000000000000e+03,4.179006766644139503e+00
