0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.180658819336310894e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.450203110584353583e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.402596255519571455e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.855973120872989490e-01,4.695166443637120990e-01,0.000000000000000000e+00
4.832920567840759962e-01,7.543861596867553754e-01,0.000000000000000000e+00
6.601941012248293550e-01,6.631578993379572129e-01,0.000000000000000000e+00
8.364176295179056586e-01,5.233595604365195442e-01,5.759758405528454528e-01
7.229700900942328534e-01,7.272379689131340808e-01,5.305633217134654300e-01
7.603804793633153203e-01,8.030438000466338933e-01,6.953466551864619927e-01
8.519431293320232079e-01,7.144508118764925086e-01,7.713986207346976709e-01
8.587880524878503952e-01,8.871084217501198355e-01,8.132262213317095201e-01
8.988245886404031548e-01,8.126345613467332862e-01,8.140946861699072112e-01
5.683125935961060859e-01,6.709806869637409132e-01,7.728980914046059691e-01
6.614101091302807545e-01,7.712284751414770767e-01,7.777429034711691447e-01
8.546640485107227514e-01,8.013610051096088371e-01,8.019472298785238484e-01
7.609696253889632889e-01,7.213353819591009630e-01,8.265897722213385590e-01
7.759203508190954945e-01,8.330309629757569612e-01,8.079954798869291022e-01
8.544504535901119580e-01,6.646518868314095219e-01,8.282960810263896301e-01
8.701749155662676927e-01,8.368233934747841829e-01,8.337717200992335043e-01
5.704123720450123836e-01,7.271414224161394380e-01,6.819087383720584539e-01
6.501917590705573735e-01,7.756888853046975951e-01,7.548012476646328572e-01
6.723771933451793137e-01,7.348362041489827634e-01,7.943762019423303844e-01
8.512720338478000359e-01,6.928782744878699829e-01,6.906117650269149033e-01
6.547246194509522832e-01,5.760088140824516367e-01,6.066246095732296117e-01
8.810965506634070854e-01,6.786451170427063584e-01,7.307243327544997724e-01
8.184104409473969000e-01,7.896018647444595917e-01,7.329383043768801231e-01
8.447059261606200131e-01,8.191987168192711444e-01,8.224737291092996117e-01
8.471401253224364325e-01,7.072016196328559934e-01,6.610149403215952457e-01
5.446095285036224309e-01,3.390944448647705278e-01,5.780553862313297930e-01
